
STARTING: getCost() (unittest1)
Testing of int getCost(int card):
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)
TEST1 FAIL: HandIndex to check for bonus card: 4 card: 4, Expected: 15
TEST1 FAIL: HandIndex to check for bonus card: 5 card: 15, Expected: 21

Card1: 16 - Action, Card2: 22 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 22 (Control: Second Revealed Card: 22)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)
TEST1 FAIL: HandIndex to check for bonus card: 4 card: 4, Expected: 2

Card1: 16 - Action, Card2: 23 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 3, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 23 (Control: Second Revealed Card: 23)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 9, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST1 FAIL: HandIndex to check for bonus card: 6 card: 10, Expected: 7

Card1: 16 - Action, Card2: 24 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 24 (Control: Second Revealed Card: 24)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)
TEST1 FAIL: HandIndex to check for bonus card: 5 card: 4, Expected: 12

Card1: 16 - Action, Card2: 25 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 25 (Control: Second Revealed Card: 25)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 7, Expected: 6 (Control: 5 - 1 + Bonus Cards: 2)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)
TEST1 FAIL: HandIndex to check for bonus card: 4 card: 4, Expected: 11

Card1: 17 - Action, Card2: 17 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 17 (Control: Second Revealed Card: 17)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 17 - Action, Card2: 18 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 18 (Control: Second Revealed Card: 18)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)
TEST1 FAIL: Changes not in scope:  gameState->coins changed

Card1: 17 - Action, Card2: 19 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 19 (Control: Second Revealed Card: 19)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)

Card1: 17 - Action, Card2: 20 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 20 (Control: Second Revealed Card: 20)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 17 - Action, Card2: 21 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 21 (Control: Second Revealed Card: 21)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 17 - Action, Card2: 22 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 22 (Control: Second Revealed Card: 22)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 17 - Action, Card2: 23 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 23 (Control: Second Revealed Card: 23)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 17 - Action, Card2: 24 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 24 (Control: Second Revealed Card: 24)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 17 - Action, Card2: 25 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 25 (Control: Second Revealed Card: 25)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)
TEST1 FAIL: Changes not in scope:  gameState->coins changed

Card1: 18 - Action, Card2: 18 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 18 (Control: Second Revealed Card: 18)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 18 - Action, Card2: 19 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 19 (Control: Second Revealed Card: 19)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 18 - Action, Card2: 20 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 20 (Control: Second Revealed Card: 20)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 18 - Action, Card2: 21 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 21 (Control: Second Revealed Card: 21)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 18 - Action, Card2: 22 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 22 (Control: Second Revealed Card: 22)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 18 - Action, Card2: 23 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 23 (Control: Second Revealed Card: 23)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 18 - Action, Card2: 24 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 24 (Control: Second Revealed Card: 24)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 18 - Action, Card2: 25 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 25 (Control: Second Revealed Card: 25)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 19 - Action, Card2: 19 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 19 (Control: Second Revealed Card: 19)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 19 - Action, Card2: 20 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 20 (Control: Second Revealed Card: 20)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 19 - Action, Card2: 21 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 21 (Control: Second Revealed Card: 21)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 19 - Action, Card2: 22 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 22 (Control: Second Revealed Card: 22)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)

Card1: 19 - Action, Card2: 23 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 23 (Control: Second Revealed Card: 23)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 19 - Action, Card2: 24 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 24 (Control: Second Revealed Card: 24)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 19 - Action, Card2: 25 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 25 (Control: Second Revealed Card: 25)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 7, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 20 - Action, Card2: 20 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 3 (Control: 1, Bonus Actions Calculated: 2)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 20 (Control: Second Revealed Card: 20)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 20 - Action, Card2: 21 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 21 (Control: Second Revealed Card: 21)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)

Card1: 20 - Action, Card2: 22 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
TEST1 FAIL: Reported total Actions: 7, Expected total Actions: 5 (Control: 1, Bonus Actions Calculated: 4)
TEST1 FAIL: Reported playedCardCount: 0, Expected: 1 (Control: 0, Cards Played: 1)
TEST1 FAIL: Reported last playedCard: 0, Expected: 19
**Next Player Checks Starting**
TEST1 FAIL: Reported discardCount: 0, Expected: 2 (Control: 0 + Revealed Card(s): 2)
TEST1 FAIL: Reported deckCount: 6, Expected: 8 (Control: 10 - Revealed Card(s): 2 (Expected may include Discard: 0)
TEST1 FAIL: Reported Last Discard: 0, Expected: 22 (Control: Second Revealed Card: 22)
**Current Player Checks Starting**
TEST1 FAIL: Reported handCount: 5, Expected: 4 (Control: 5 - 1 + Bonus Cards: 0)
TEST1 FAIL: Hand index where tribute was: 19, Expected: 4 (last card from original hand)

Card1: 20 - Action, Card2: 23 - Action (-1 indicates card not drawn)
**Game State Checks Starting**
